"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","CAD_5mon","CAD_7mon","CBB_5mon","CBB_7mon","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","branch_number","CAD_3mon","CBB_3mon","DM_gravity","DM_nirs","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","root_weight_plot","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","root_weight_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia","Caiseli,Caiselli,CAISELLI","202055CQPRC_momi_rep1_Caiselli_15",1,15,2,2,"test"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,35.22883732,NA,270,31.25763126,9,96,31.2576312576313,11.0117000658364,25.6,3,1,1,21,17,10,25,1,270,60,9,3,1,2,3,44,4875,523,0,24,1,3,1,2
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep1_CM9456-12_10",1,10,2,7,"test"," (Operator: lizbethpino, Time: )","CM9456-12","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,31.86208791,NA,280,33.57753358,9,100,33.5775335775336,10.6985032664835,27.5,3,1,1,27,17.4,8,25,2,280,40,9,3,1,1,3,79,3900,351,0,25,1,3,3,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep1_CM9912-167_3",1,3,1,3,"test"," (Operator: lizbethpino, Time: )","CM9912-167","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,31.83006384,NA,340,21.85592186,9,100,21.8559218559219,6.95675387956044,17.9,4,2,1,21,13.3,10,25,2,340,80,9,3,1,2,3,43,4475,402,5,25,1,2,1,2
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia","Costena","202055CQPRC_momi_rep1_Costena_16",1,16,2,1,"test"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,33.7310999,NA,260,34.67643468,9,96,34.6764346764347,11.6967428224664,28.4,3,2,1,28,15.5,8,25,2,290,60,9,3,1,3,2,83,4625,461,4,24,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep1_GM1406-13_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","GM1406-13","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,34.37836812,NA,260,20.51282051,9,96,20.5128205128205,7.05197294769231,16.8,4,3,1,18,10.8,12,25,2,280,60,9,3,1,2,3,60,4700,484,2,24,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep1_GM8870-29_9",1,9,2,8,"test"," (Operator: lizbethpino, Time: )","GM8870-29","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,33.89788235,NA,280,42.002442,9,100,42.002442002442,14.2379383741148,34.4,3,1,1,51,24.7,10,25,1,280,60,9,3,1,1,3,65,4725,475,0,25,1,3,1,2
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep1_GM8870-84_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","GM8870-84","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,37.48213147,NA,280,43.1013431,9,96,43.1013431013431,16.1553020865812,35.3,4,3,1,37,26.3,8,25,2,280,60,9,3,1,1,3,74,4625,548,0,24,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep1_GM9103-22_5",1,5,1,5,"test"," (Operator: lizbethpino, Time: )","GM9103-22","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,36.00233715,NA,280,28.57142857,9,100,28.5714285714286,10.2863820428571,23.4,4,2,1,32,13.7,8,25,2,280,50,9,3,1,2,2,89,4525,503,1,25,1,2,1,2
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep1_GM9108-5_8",1,8,1,8,"test"," (Operator: lizbethpino, Time: )","GM9108-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,36.9728633,NA,280,48.10744811,9,100,48.1074481074481,17.7867010258852,39.4,4,1,1,43,27.9,10,25,2,280,60,9,3,1,1,3,94,4725,548,0,25,1,3,2,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep1_GM9122-1_4",1,4,1,4,"test"," (Operator: lizbethpino, Time: )","GM9122-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,34.17754781,NA,330,35.28693529,9,84,35.2869352869353,12.0602091783761,28.9,4,2,1,30,17.6,10,25,2,350,60,9,3,1,1,2,85,4600,469,0,21,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep1_SM1127-8_11",1,11,2,6,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,29.13233572,NA,175,19.41391941,9,96,19.4139194139194,5.65572818007326,15.9,4,3,1,17,9.8,10,25,2,340,60,9,2,1,3,2,44,3325,251,1,24,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep1_SM1759-29_6",1,6,1,6,"test"," (Operator: lizbethpino, Time: )","SM1759-29","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,37.07118559,NA,300,38.94993895,9,96,38.949938949939,14.4392041553236,31.9,4,1,1,27,23.5,10,25,1,300,60,9,3,1,2,2,49,4525,527,0,24,1,2,2,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep1_SM3386-49_12",1,12,2,5,"test"," (Operator: lizbethpino, Time: )","SM3386-49","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,36.72325198,NA,100,46.52014652,9,88,46.5201465201465,17.0837106280586,38.1,4,1,1,59,31.6,10,25,3,240,40,9,2,1,1,3,78,3425,393,0,22,1,3,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep1_SM3387-40_7",1,7,1,7,"test"," (Operator: lizbethpino, Time: )","SM3387-40","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,33.10248401,NA,150,26.12942613,9,96,26.1294261294261,8.64948910639805,21.4,4,2,1,28,16.1,12,25,2,330,40,9,3,2,2,3,60,4500,434,0,24,1,3,2,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep1_SM3553-27_13",1,13,2,4,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,34.74136114,NA,300,44.07814408,9,80,44.0781440781441,15.3133472179976,36.1,3,2,1,30,28.4,10,25,2,300,60,9,3,1,2,3,52,4875,511,0,20,1,3,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep1_Venezolana_14",1,14,2,3,"test"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,36.41017274,NA,50,18.07081807,9,100,18.0708180708181,6.579616075116,14.8,3,2,1,20,11,6,25,4,210,30,9,3,1,3,2,49,4700,532,1,25,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia","Caiseli,Caiselli,CAISELLI","202055CQPRC_momi_rep2_Caiselli_30",2,30,4,3,"test"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,37.48705045,NA,260,27.83882784,9,100,27.8388278388278,10.43595543663,22.8,3,1,1,34,15.6,10,25,1,260,50,9,3,1,2,3,63,4700,557,0,25,2,3,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep2_CM9456-12_24",2,24,3,8,"test"," (Operator: lizbethpino, Time: )","CM9456-12","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,34.16155184,NA,250,36.75213675,9,100,36.7521367521368,12.5551002488889,30.1,4,1,1,47,25.2,10,25,2,250,50,9,3,1,1,3,68,4800,489,0,25,1,3,3,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep2_CM9912-167_21",2,21,3,5,"test"," (Operator: lizbethpino, Time: )","CM9912-167","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,33.95741427,NA,280,43.34554335,9,100,43.3455433455433,14.7190257214286,35.5,4,2,1,47,27.1,8,25,2,280,60,9,1,1,1,3,82,4800,484,0,25,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia","Costena","202055CQPRC_momi_rep2_Costena_19",2,19,3,3,"test"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,35.40400458,NA,250,27.10622711,9,100,27.1062271062271,9.59668988615385,22.2,3,1,1,18,9.2,10,25,1,250,50,9,3,1,2,2,76,4900,530,0,25,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep2_GM1406-13_22",2,22,3,6,"test"," (Operator: lizbethpino, Time: )","GM1406-13","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,35.53726361,NA,280,43.34554335,9,100,43.3455433455433,15.4038200018926,35.5,4,2,1,32,23.4,10,25,3,300,50,9,3,1,2,2,97,4925,536,2,25,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep2_GM8870-29_27",2,27,4,6,"test"," (Operator: lizbethpino, Time: )","GM8870-29","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,34.93629149,NA,250,37.72893773,9,96,37.7289377289377,13.1810916610623,30.9,4,2,1,49,25.7,10,25,2,250,50,9,3,1,1,3,74,4650,492,1,24,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep2_GM8870-84_26",2,26,4,7,"test"," (Operator: lizbethpino, Time: )","GM8870-84","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,35.14869668,NA,260,40.9035409,9,88,40.9035409035409,14.3770615235653,33.5,4,1,1,40,26.8,10,25,2,260,50,9,3,1,1,2,66,4725,505,0,22,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep2_GM9103-22_32",2,32,4,1,"test"," (Operator: lizbethpino, Time: )","GM9103-22","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,35.59665691,NA,300,31.01343101,9,96,31.013431013431,11.0397446338706,25.4,3,3,1,24,16.1,8,25,2,300,60,9,3,1,1,2,61,4600,502,2,24,1,2,2,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep2_GM9108-5_25",2,25,4,8,"test"," (Operator: lizbethpino, Time: )","GM9108-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,36.34291465,NA,260,41.39194139,9,96,41.3919413919414,15.0430379320513,33.9,4,1,1,27,19.7,8,25,2,260,50,9,3,1,1,3,77,4900,553,3,24,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep2_GM9122-1_18",2,18,3,2,"test"," (Operator: lizbethpino, Time: )","GM9122-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,34.90576082,NA,300,30.64713065,9,100,30.6471306471306,10.6976141218803,25.1,4,3,1,25,20.9,8,25,2,300,60,9,3,1,2,2,39,4600,486,0,25,1,2,2,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep2_SM1127-8_17",2,17,3,1,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,27.5309932,NA,320,9.157509158,9,100,9.15750915750916,2.52115322344322,7.5,4,3,1,8,2.7,8,25,2,320,50,9,2,1,4,2,32,3625,242,1,25,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep2_SM1759-29_29",2,29,4,4,"test"," (Operator: lizbethpino, Time: )","SM1759-29","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,35.6182243,NA,280,41.26984127,9,88,41.2698412698413,14.699584631746,33.8,4,1,1,34,21,12,25,2,280,50,9,3,1,2,2,84,4925,538,1,22,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep2_SM3386-49_31",2,31,4,2,"test"," (Operator: lizbethpino, Time: )","SM3386-49","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,36.26857698,NA,115,40.9035409,9,100,40.9035409035409,14.8351322201465,33.5,3,1,1,35,25.6,8,25,3,230,40,9,2,1,1,3,67,4925,554,0,25,1,3,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep2_SM3387-40_23",2,23,3,7,"test"," (Operator: lizbethpino, Time: )","SM3387-40","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,34.72543905,NA,340,33.21123321,9,100,33.2112332112332,11.5327465465201,27.2,4,2,1,24,22.5,12,25,2,340,70,9,3,1,2,3,41,4325,453,0,25,1,3,1,2
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep2_SM3553-27_28",2,28,4,5,"test"," (Operator: lizbethpino, Time: )","SM3553-27","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,34.08284911,NA,290,35.28693529,9,100,35.2869352869353,12.0267929093895,28.9,4,2,1,30,23.3,12,25,3,300,50,9,3,1,1,3,57,4750,482,0,25,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep2_Venezolana_20",2,20,3,4,"test"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,1,36.91149144,NA,60,27.10622711,9,84,27.1062271062271,10.005312698022,22.2,3,2,1,30,17.3,6,25,4,220,50,9,3,1,2,3,60,4625,535,0,21,1,3,1,2
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia","Caiseli,Caiselli,CAISELLI","202055CQPRC_momi_rep3_Caiselli_48",3,48,6,1,"test"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,35.41833773,NA,290,35.53113553,9,96,35.5311355311355,12.5845375817216,29.1,4,1,1,40,22.6,12,25,1,290,70,9,3,1,2,3,68,4675,506,0,24,1,3,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep3_CM9456-12_40",3,40,5,8,"test"," (Operator: lizbethpino, Time: )","CM9456-12","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,34.70917993,NA,290,39.92673993,9,100,39.9267399267399,13.8582440013553,32.7,4,1,1,35,21.5,12,25,2,290,50,9,3,1,1,3,98,3650,382,0,25,1,3,3,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep3_CM9912-167_46",3,46,6,3,"test"," (Operator: lizbethpino, Time: )","CM9912-167","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,34.98089489,NA,350,40.78144078,9,96,40.7814407814408,14.2657129343834,33.4,5,2,1,37,23.1,8,25,3,350,90,9,1,1,1,3,74,4725,501,1,24,1,2,1,2
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia","Costena","202055CQPRC_momi_rep3_Costena_36",3,36,5,4,"test"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,35.99755817,NA,230,36.63003663,9,100,36.6300366300366,13.1859187435897,30,3,1,1,27,21.7,12,25,1,250,50,9,3,1,2,2,57,4400,489,0,25,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep3_GM1406-13_41",3,41,6,8,"test"," (Operator: lizbethpino, Time: )","GM1406-13","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,32.63811649,NA,290,46.88644689,9,92,46.8864468864469,15.3028531528205,38.4,4,2,1,37,29.5,12,25,2,310,50,9,3,1,1,3,94,4700,442,0,23,1,2,1,2
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep3_GM8870-29_42",3,42,6,7,"test"," (Operator: lizbethpino, Time: )","GM8870-29","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,34.3544586,NA,260,54.21245421,9,96,54.2124542124542,18.6243951384615,44.4,4,1,1,37,38.5,10,25,1,260,50,9,2,1,1,3,60,4900,504,0,24,1,3,1,2
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep3_GM8870-84_37",3,37,5,5,"test"," (Operator: lizbethpino, Time: )","GM8870-84","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,34.99979307,NA,260,47.13064713,9,68,47.1306471306471,16.4956289682784,38.6,4,2,1,39,32.1,8,25,2,280,60,9,3,1,1,3,69,4325,459,1,17,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep3_GM9103-22_34",3,34,5,2,"test"," (Operator: lizbethpino, Time: )","GM9103-22","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,35.07798054,NA,300,36.26373626,9,84,36.2637362637363,12.7205863496703,29.7,4,2,1,27,19.9,8,25,3,300,50,9,3,1,1,3,78,4600,490,0,21,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep3_GM9108-5_38",3,38,5,6,"test"," (Operator: lizbethpino, Time: )","GM9108-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,36.1400459,NA,250,38.70573871,9,100,38.7057387057387,13.988271734188,31.7,4,1,1,35,21.2,8,25,2,250,50,9,3,1,1,3,85,3925,439,1,25,1,2,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep3_GM9122-1_45",3,45,6,4,"test"," (Operator: lizbethpino, Time: )","GM9122-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,35.71443273,NA,300,36.996337,9,100,36.996336996337,13.2130318891209,30.3,4,2,1,27,22.5,10,25,3,300,50,9,3,1,2,3,57,4475,491,0,25,1,2,2,2
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep3_SM1127-8_43",3,43,6,6,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,27.36719896,NA,300,15.38461538,9,96,15.3846153846154,4.21033830153846,12.6,3,1,1,12,5.7,12,25,1,300,60,9,2,1,2,3,49,4525,298,3,24,1,3,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep3_SM1759-29_39",3,39,5,7,"test"," (Operator: lizbethpino, Time: )","SM1759-29","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,35.86774061,NA,290,42.24664225,9,96,42.2466422466423,15.1529160574603,34.6,4,1,1,28,22.6,10,25,1,290,60,9,3,1,2,3,61,4100,453,0,24,1,2,2,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep3_SM3386-49_47",3,47,6,2,"test"," (Operator: lizbethpino, Time: )","SM3386-49","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,36.17072072,NA,100,35.65323565,9,100,35.6532356532357,12.8960322957753,29.2,3,1,1,28,17.8,8,25,3,220,30,9,2,1,1,3,78,4625,518,0,25,2,3,1,1
2020,"202055CQPRC_momi","PRC",6.5,3.5,"2020-September-04","2021-August-12","Momil. Cordoba, Colombia",NA,"202055CQPRC_momi_rep3_SM3387-40_35",3,35,5,3,"test"," (Operator: lizbethpino, Time: )","SM3387-40","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,36.87654536,NA,340,23.44322344,9,100,23.4432234432234,8.64505092688645,19.2,4,2,1,18,16.5,10,25,3,340,60,9,3,1,3,3,35,4225,488,0,25,3,3,3,2
